64;234;138;194;land;false;desert;1
65;181;240;249;land;false;desert;1
66;124;238;199;land;false;hills;1
67;195;211;203;land;false;desert;1
68;104;223;227;land;false;plains;1
69;169;241;220;land;false;mountain;1
70;116;167;254;land;false;plains;1
71;239;61;204;land;false;desert;1
72;238;84;226;land;false;desert;1
73;206;99;227;land;false;desert;1
74;208;132;168;land;false;desert;1
75;128;217;205;land;true;jungle;1
76;142;231;247;land;false;plains;1
77;192;177;132;land;false;desert;1
78;221;184;98;land;false;plains;1
79;237;228;178;land;false;desert;1
80;224;175;149;land;false;desert;1
81;180;138;227;land;false;plains;1
82;138;228;217;land;false;desert;1
83;114;252;198;land;false;jungle;1
84;189;134;218;land;false;desert;1
85;134;223;229;land;false;plains;1
86;187;183;233;land;false;desert;1
87;210;219;246;land;false;mountain;1
88;121;230;248;land;false;mountain;1
89;205;148;206;land;false;desert;1
90;247;139;145;land;false;plains;1
91;205;244;243;land;false;desert;1
92;220;207;126;land;false;mountain;1
93;212;214;148;land;false;desert;1
94;97;188;251;land;false;mountain;1
95;86;198;219;land;false;plains;1
96;246;235;232;land;false;plains;1
97;92;233;226;land;false;desert;1
98;160;214;178;land;false;plains;1
99;188;235;198;land;false;hills;1
100;179;210;205;land;false;desert;1
101;76;251;185;land;false;forest;1
102;200;210;143;land;false;plains;1
103;225;246;184;land;false;plains;1
104;244;254;59;land;false;plains;1
105;151;157;238;land;false;desert;1
106;232;220;203;land;false;desert;1
107;244;85;243;land;false;plains;1
108;212;219;199;land;false;plains;1
109;209;247;101;land;false;desert;1
110;150;252;248;land;false;jungle;1
111;210;169;201;land;false;desert;1
112;154;155;204;land;false;forest;1
113;162;230;254;land;true;plains;1
114;217;186;200;land;false;desert;1
115;67;227;211;land;false;plains;1
116;184;188;253;land;false;desert;1
117;153;203;218;land;false;desert;1
118;217;210;175;land;false;mountain;1
119;134;186;221;land;false;desert;1
120;145;139;230;land;true;hills;1
121;169;246;142;land;false;plains;1
122;241;19;244;land;false;plains;1
123;244;99;186;land;false;plains;1
124;178;254;187;land;false;plains;1
125;40;249;247;land;true;jungle;1
126;192;230;134;land;false;desert;1
127;179;245;113;land;false;plains;1
128;107;218;229;land;false;desert;1
129;240;214;156;land;false;desert;1
130;198;217;112;land;false;mountain;1
131;234;216;197;land;false;plains;1
132;226;156;168;land;true;jungle;1
133;246;139;210;land;true;jungle;1
134;222;71;225;land;true;plains;1
135;202;233;98;land;false;plains;1
136;161;217;217;land;false;plains;1
137;163;234;165;land;false;jungle;1
138;120;219;237;land;false;plains;1
139;108;220;211;land;false;jungle;1
140;195;221;211;land;false;mountain;1
141;132;241;224;land;false;desert;1
142;189;252;152;land;true;forest;1
143;132;193;185;land;false;desert;1
144;97;222;235;land;false;plains;1
145;53;243;246;land;false;mountain;1
146;199;219;221;land;false;desert;1
147;59;231;216;land;false;plains;1
148;152;246;243;land;false;mountain;1
149;124;253;142;land;false;mountain;1
150;192;229;242;land;false;desert;1
151;101;211;242;land;true;forest;1
152;224;163;181;land;false;desert;1
153;196;152;229;land;true;jungle;1
154;210;108;252;land;false;hills;1
155;195;233;101;land;false;mountain;1
156;204;174;217;land;false;forest;1
157;204;129;194;land;false;hills;1
158;228;97;206;land;false;hills;1
159;158;228;180;land;false;plains;1
160;254;106;160;land;false;plains;1
161;194;188;200;land;false;desert;1
162;243;167;196;land;false;desert;1
163;252;96;197;land;false;desert;1
164;187;179;212;land;false;desert;1
165;231;140;247;land;false;plains;1
166;215;176;117;land;false;desert;1
167;162;185;176;land;false;hills;1
168;67;241;251;land;false;forest;1
169;204;150;192;land;true;forest;1
170;247;242;62;land;true;jungle;1
171;229;177;179;land;false;desert;1
172;193;183;161;land;false;desert;1
173;125;233;225;land;false;plains;1
174;220;198;161;land;false;desert;1
175;124;208;202;land;false;plains;1
176;241;146;218;land;false;mountain;1
177;222;210;222;land;true;plains;1
178;221;213;118;land;false;plains;1
179;183;177;188;land;false;desert;1
180;163;209;192;land;false;mountain;1
181;106;225;208;land;false;plains;1
182;216;229;65;land;false;hills;1
183;230;245;84;land;false;plains;1
184;138;181;189;land;false;jungle;1
185;168;241;186;land;false;desert;1
186;228;162;143;land;false;plains;1
187;121;234;238;land;false;plains;1
188;212;221;212;land;true;mountain;1
189;170;232;122;land;true;plains;1
190;208;234;196;land;false;desert;1
191;203;242;165;land;false;plains;1
192;218;243;169;land;true;mountain;1
193;253;196;192;land;false;mountain;1
194;102;189;240;land;false;desert;1
195;121;251;221;land;false;desert;1
196;232;116;197;land;false;desert;1
197;240;239;109;land;false;desert;1
198;157;191;156;land;false;forest;1
199;163;253;131;land;false;mountain;1
200;129;242;148;land;false;plains;1
201;240;77;189;land;false;desert;1
202;204;202;206;land;false;jungle;1
203;240;237;210;land;false;plains;1
204;150;196;193;land;true;plains;1
205;110;235;209;land;false;forest;1
206;237;153;121;land;false;desert;1
207;252;54;229;land;false;desert;1
208;241;214;80;land;false;plains;1
209;242;215;215;land;false;plains;1
210;217;218;84;land;true;plains;1
211;166;223;135;land;false;desert;1
212;243;253;23;land;false;plains;1
213;178;179;163;land;false;mountain;1
214;58;251;227;land;false;plains;1
215;190;189;226;land;true;mountain;1
216;158;244;230;land;false;plains;1
217;64;252;250;land;false;hills;1
218;212;151;206;land;false;urban;1
219;107;220;208;land;false;jungle;1
220;195;251;219;land;false;forest;1
221;209;209;223;land;false;plains;1
222;146;239;119;land;false;plains;1
223;130;219;179;land;true;mountain;1
224;236;240;110;land;true;jungle;1
225;242;250;30;land;true;jungle;1
226;83;223;199;land;false;plains;1
227;142;138;246;land;true;jungle;1
228;171;230;226;land;true;plains;1
229;249;220;217;land;false;plains;1
230;243;40;246;land;false;plains;1
231;186;248;88;land;false;plains;1
232;204;245;189;land;false;plains;1
233;239;218;220;land;false;plains;1
234;65;236;222;land;false;mountain;1
235;238;65;204;land;false;plains;1
236;209;191;132;land;false;desert;1
237;209;143;157;land;false;desert;1
238;248;218;179;land;false;plains;1
239;187;196;161;land;false;mountain;1
240;225;43;238;land;true;jungle;1
241;241;132;133;land;false;jungle;1
242;128;242;146;land;false;plains;1
243;131;205;203;land;false;plains;1
244;227;228;202;land;false;plains;1
245;164;162;201;land;true;mountain;1
246;245;184;217;land;false;mountain;1
247;129;215;188;land;false;forest;1
248;216;193;181;land;false;desert;1
249;230;226;148;land;false;forest;1
250;177;161;238;land;false;desert;1
251;199;236;124;land;false;mountain;1
252;123;178;228;land;false;desert;1
253;214;192;123;land;false;desert;1
254;122;239;160;land;false;plains;1
255;131;168;218;land;false;jungle;1
256;247;34;223;land;false;plains;1
257;177;147;232;land;true;plains;1
258;94;246;244;land;false;forest;1
259;230;218;87;land;false;plains;1
260;253;192;182;land;false;hills;1
261;98;228;195;land;false;plains;1
262;108;151;243;land;false;mountain;1
263;178;181;194;land;false;hills;1
264;254;240;234;land;false;jungle;1
265;194;235;137;land;false;hills;1
266;177;250;252;land;false;desert;1
267;167;144;207;land;false;desert;1
268;241;134;238;land;false;plains;1
269;201;178;211;land;false;desert;1
270;233;202;244;land;false;mountain;1
271;249;217;215;land;false;forest;1
272;212;199;101;land;false;desert;1
273;183;232;221;land;false;plains;1
274;165;224;138;land;false;mountain;1
275;57;245;216;land;false;desert;1
276;215;168;240;land;false;plains;1
277;226;222;253;land;false;jungle;1
278;226;123;221;land;false;jungle;1
279;127;229;254;land;false;desert;1
280;88;232;184;land;false;plains;1
281;186;246;147;land;false;mountain;1
282;204;227;116;land;true;plains;1
283;200;92;222;land;true;hills;1
284;193;210;124;land;false;desert;1
285;152;223;170;land;false;desert;1
286;139;241;130;land;true;plains;1
287;243;72;215;land;true;forest;1
288;249;126;209;land;false;plains;1
289;183;254;106;land;false;hills;1
290;171;254;177;land;true;plains;1
291;236;204;139;land;false;plains;1
292;94;232;213;land;false;jungle;1
293;231;230;41;land;false;plains;1
294;162;209;179;land;false;desert;1
295;157;197;253;land;false;desert;1
296;137;242;149;land;true;plains;1
297;251;193;124;land;false;desert;1
298;173;111;249;land;false;desert;1
299;227;243;78;land;false;mountain;1
300;247;193;230;land;true;forest;1
301;116;152;247;land;false;desert;1
302;209;156;153;land;false;plains;1
303;196;139;234;land;false;desert;1
304;112;247;163;land;false;plains;1
305;81;224;242;land;false;desert;1
306;213;237;213;land;false;desert;1
307;165;238;196;land;false;desert;1
308;184;164;223;land;false;plains;1
309;165;244;198;land;true;plains;1
310;220;253;191;land;false;forest;1
311;222;69;248;land;false;mountain;1
312;84;205;226;land;false;mountain;1
313;231;89;203;land;false;plains;1
314;252;69;239;land;false;plains;1
315;166;169;214;land;false;jungle;1
316;233;165;223;land;false;mountain;1
317;251;200;187;land;true;jungle;1
318;161;251;191;land;false;forest;1
319;213;152;146;land;false;forest;1
320;150;174;225;land;true;plains;1
321;116;173;237;land;false;desert;1
322;124;186;224;land;true;mountain;1
323;254;134;229;land;false;mountain;1
324;250;203;51;land;false;plains;1
325;207;184;176;land;false;plains;1
326;253;234;72;land;false;plains;1
327;201;201;193;land;false;desert;1
328;200;127;200;land;true;jungle;1
329;62;248;235;land;false;desert;1
330;172;206;139;land;false;forest;1
331;161;184;195;land;true;hills;1
332;252;213;144;land;false;plains;1
333;189;145;221;land;false;mountain;1
334;196;241;103;land;false;desert;1
335;172;184;191;land;true;plains;1
336;145;173;193;land;false;mountain;1
337;219;174;156;land;false;plains;1
338;163;183;198;land;false;desert;1
339;211;253;206;land;false;desert;1
340;198;182;204;land;false;desert;1
341;77;251;247;land;true;jungle;1
342;216;223;232;land;false;mountain;1
343;125;191;201;land;false;hills;1
344;228;52;250;land;false;desert;1
345;196;138;178;land;false;mountain;1
346;244;47;247;land;false;hills;1
347;128;205;182;land;false;plains;1
348;250;163;150;land;false;desert;1
349;44;232;248;land;false;desert;1
350;177;122;213;land;false;desert;1
351;174;254;105;land;false;forest;1
352;50;233;235;land;false;desert;1
353;202;160;209;land;false;desert;1
354;108;185;211;land;true;plains;1
355;219;187;229;land;false;desert;1
356;78;238;202;land;true;jungle;1
357;173;241;113;land;false;desert;1
358;236;172;195;land;true;mountain;1
359;236;210;139;land;true;hills;1
360;248;207;130;land;true;forest;1
361;210;165;194;land;false;plains;1
362;234;44;252;land;false;mountain;1
363;148;228;181;land;false;mountain;1
364;243;83;190;land;false;plains;1
365;247;185;147;land;false;mountain;1
366;240;244;31;land;false;desert;1
367;180;205;172;land;false;hills;1
368;229;180;246;land;true;plains;1
369;165;104;247;land;true;forest;1
370;112;211;213;land;false;hills;1
371;65;221;217;land;false;desert;1
372;104;209;188;land;true;jungle;1
373;192;239;82;land;false;hills;1
374;145;176;186;land;false;desert;1
375;247;164;200;land;false;desert;1
376;219;243;118;land;false;desert;1
377;138;241;138;land;false;desert;1
378;196;213;98;land;false;desert;1
379;190;94;239;land;true;hills;1
380;231;169;211;land;false;plains;1
381;235;195;237;land;true;mountain;1
382;164;189;201;land;false;desert;1
383;223;223;87;land;true;plains;1
384;209;200;143;land;false;hills;1
385;100;243;187;land;false;mountain;1
386;142;167;239;land;true;plains;1
387;225;222;181;land;false;desert;1
388;233;104;164;land;false;mountain;1
389;236;121;193;land;false;hills;1
390;214;161;171;land;false;plains;1
391;146;254;236;land;false;plains;1
392;241;251;32;land;false;plains;1
393;186;228;206;land;false;jungle;1
394;154;223;135;land;true;desert;1
395;205;75;251;land;false;desert;1
396;249;250;35;land;false;mountain;1
397;195;222;93;land;false;desert;1
398;239;182;189;land;false;desert;1
399;175;205;183;land;false;desert;1
400;230;162;163;land;false;desert;1
401;253;161;143;land;true;plains;1
402;158;209;155;land;false;plains;1
403;153;172;197;land;false;mountain;1
404;240;178;156;land;false;mountain;1
405;188;222;213;land;false;desert;1
406;132;225;198;land;false;mountain;1
407;100;204;197;land;true;mountain;1
408;99;228;204;land;true;plains;1
409;203;173;193;land;false;mountain;1
410;241;132;243;land;false;desert;1
411;228;121;215;land;false;desert;1
412;238;184;190;land;false;desert;1
413;228;210;223;land;false;mountain;1
414;196;248;236;land;false;jungle;1
415;250;244;137;land;false;desert;1
416;175;232;166;land;false;plains;1
417;173;206;217;land;false;desert;1
418;240;122;160;land;false;mountain;1
419;207;220;156;land;false;forest;1
420;211;242;155;land;true;hills;1
421;252;244;253;land;false;plains;1
422;123;203;237;land;false;desert;1
423;207;185;236;land;false;hills;1
424;148;181;227;land;false;jungle;1
425;198;172;184;land;false;desert;1
426;249;213;40;land;false;plains;1
427;243;250;38;land;false;desert;1
428;172;253;175;land;false;desert;1
429;224;174;224;land;false;hills;1
430;234;85;186;land;false;desert;1
431;203;228;96;land;false;plains;1
432;95;254;177;land;false;plains;1
433;170;129;234;land;true;hills;1
434;253;100;186;land;false;desert;1
435;226;144;187;land;false;hills;1
436;147;183;239;land;false;jungle;1
437;161;171;251;land;false;desert;1
438;92;253;207;land;false;mountain;1
439;196;85;244;land;false;plains;1
440;205;178;212;land;true;mountain;1
441;251;205;76;land;false;desert;1
442;231;240;247;land;false;jungle;1
443;188;103;219;land;true;hills;1
444;151;134;241;land;false;desert;1
445;229;132;174;land;false;plains;1
446;239;183;230;land;false;desert;1
447;249;151;105;land;false;plains;1
448;166;236;176;land;true;mountain;1
449;230;183;112;land;false;desert;1
450;159;239;183;land;false;hills;1
451;204;185;186;land;false;plains;1
452;243;134;182;land;false;forest;1
453;152;144;212;land;false;plains;1
454;197;218;106;land;false;plains;1
455;251;131;130;land;false;jungle;1
456;187;252;115;land;false;mountain;1
457;230;208;180;land;false;desert;1
458;248;200;208;land;false;plains;1
459;131;144;248;land;false;plains;1
460;180;220;232;land;false;jungle;1
461;185;106;235;land;false;mountain;1
462;46;238;218;land;false;plains;1
463;141;193;221;land;false;plains;1
464;120;216;236;land;false;desert;1
465;231;147;253;land;false;mountain;1
466;233;237;42;land;false;plains;1
467;187;123;228;land;false;desert;1
468;206;176;158;land;true;plains;1
469;252;170;155;land;false;mountain;1
470;197;156;208;land;true;plains;1
471;226;216;85;land;false;plains;1
472;249;43;245;land;false;hills;1
473;248;191;187;land;false;mountain;1
474;181;133;209;land;false;plains;1
475;228;190;176;land;false;plains;1
476;248;227;45;land;false;plains;1
477;231;169;131;land;false;desert;1
478;220;97;190;land;false;plains;1
479;169;229;114;land;false;plains;1
480;201;227;219;land;false;hills;1
481;241;230;120;land;false;plains;1
482;198;247;106;land;true;mountain;1
483;179;149;207;land;false;desert;1
484;199;248;117;land;true;plains;1
485;228;212;180;land;false;plains;1
486;218;202;242;land;false;plains;1
487;237;240;92;land;false;plains;1
488;249;197;219;land;false;mountain;1
489;185;180;144;land;false;desert;1
490;192;118;217;land;false;plains;1
491;183;110;229;land;true;mountain;1
492;242;166;219;land;false;forest;1
493;215;205;203;land;false;desert;1
494;172;232;212;land;true;plains;1
495;234;114;196;land;false;desert;1
496;225;147;217;land;false;mountain;1
497;118;200;218;land;false;desert;1
498;224;160;250;land;true;plains;1
499;174;195;229;land;false;hills;1
500;208;223;180;land;false;desert;1
501;219;243;197;land;true;jungle;1
502;194;156;217;land;false;plains;1
503;143;234;157;land;false;jungle;1
504;243;187;210;land;false;jungle;1
505;235;148;141;land;false;mountain;1
506;194;66;251;land;false;plains;1
507;248;244;98;land;false;desert;1
508;250;181;151;land;false;desert;1
509;210;120;220;land;false;plains;1
510;198;198;134;land;false;desert;1
511;145;231;156;land;false;jungle;1
512;234;89;239;land;false;desert;1
513;196;205;176;land;false;plains;1
514;189;219;155;land;false;jungle;1
515;233;70;218;land;false;plains;1
516;129;244;219;land;false;plains;1
517;190;162;222;land;false;jungle;1
518;205;78;227;land;false;desert;1
519;164;237;199;land;false;plains;1
520;245;244;217;land;false;desert;1
521;245;149;171;land;false;plains;1
522;135;193;214;land;false;plains;1
523;209;141;201;land;false;mountain;1
524;115;248;225;land;false;mountain;1
525;222;227;204;land;false;plains;1
526;214;83;221;land;true;jungle;1
527;199;156;216;land;false;plains;1
528;44;218;242;land;true;jungle;1
529;234;211;111;land;true;jungle;1
530;155;247;195;land;false;mountain;1
531;248;146;142;land;false;plains;1
532;160;121;245;land;false;plains;1
533;200;181;192;land;false;desert;1
534;165;197;237;land;false;hills;1
535;206;166;192;land;false;forest;1
536;187;142;231;land;false;mountain;1
537;108;238;163;land;false;plains;1
538;240;164;232;land;true;forest;1
539;250;138;169;land;false;jungle;1
540;192;226;174;land;false;plains;1
541;246;242;184;land;false;desert;1
542;146;161;201;land;false;mountain;1
543;207;136;204;land;true;mountain;1
544;217;176;133;land;false;plains;1
545;109;247;190;land;false;plains;1
546;224;210;86;land;false;plains;1
547;200;230;103;land;false;desert;1
548;247;111;179;land;false;mountain;1
549;204;119;254;land;false;plains;1
550;168;127;231;land;false;desert;1
551;250;187;191;land;false;mountain;1
552;216;190;135;land;false;mountain;1
553;249;170;225;land;false;forest;1
554;155;203;180;land;false;desert;1
555;156;206;194;land;false;desert;1
556;191;223;104;land;false;plains;1
557;190;246;159;land;false;desert;1
558;236;197;216;land;false;desert;1
559;217;152;164;land;false;jungle;1
560;136;232;218;land;false;plains;1
561;201;185;126;land;false;desert;1
562;133;246;137;land;false;mountain;1
563;220;100;194;land;false;plains;1
564;242;249;11;land;true;jungle;1
565;241;168;149;land;false;hills;1
566;167;190;213;land;false;desert;1
567;126;252;170;land;false;desert;1
568;225;199;84;land;false;desert;1
569;189;67;248;land;false;mountain;1
570;205;224;247;land;false;jungle;1
571;188;161;212;land;true;plains;1
572;159;99;251;land;false;desert;1
573;241;224;57;land;false;plains;1
574;231;209;200;land;false;desert;1
575;198;132;189;land;false;desert;1
576;198;113;238;land;true;mountain;1
577;124;233;190;land;false;desert;1
578;124;228;172;land;true;mountain;1
579;244;116;217;land;false;plains;1
580;184;221;163;land;false;desert;1
581;157;228;163;land;false;plains;1
582;197;168;221;land;false;hills;1
583;169;240;188;land;false;hills;1
584;198;184;140;land;true;desert;1
585;67;252;188;land;false;plains;1
586;146;203;163;land;false;desert;1
587;126;254;152;land;false;mountain;1
588;79;241;248;land;false;desert;1
589;129;197;226;land;false;desert;1
590;243;241;159;land;false;mountain;1
591;89;247;216;land;false;plains;1
592;176;177;209;land;false;desert;1
593;218;226;97;land;false;plains;1
594;179;207;149;land;false;plains;1
595;206;173;139;land;false;plains;1
596;241;170;195;land;false;forest;1
597;185;212;119;land;false;plains;1
598;241;171;169;land;false;desert;1
599;81;211;217;land;true;jungle;1
600;231;238;167;land;false;hills;1
601;209;81;242;land;true;jungle;1
602;230;227;203;land;false;hills;1
603;172;232;202;land;false;plains;1
604;190;176;146;land;true;mountain;1
605;213;91;205;land;true;jungle;1
606;158;126;224;land;false;plains;1
607;234;196;137;land;false;mountain;1
608;194;187;198;land;true;jungle;1
609;254;167;203;land;false;desert;1
610;143;217;181;land;false;plains;1
611;241;207;85;land;false;desert;1
612;85;222;253;land;false;desert;1
613;180;233;120;land;false;mountain;1
614;141;249;128;land;false;hills;1
615;167;208;170;land;false;mountain;1
616;199;191;147;land;false;plains;1
617;109;165;232;land;false;plains;1
618;253;99;231;land;false;plains;1
619;128;199;183;land;false;forest;1
620;236;128;158;land;false;mountain;1
621;145;239;249;land;false;plains;1
622;183;226;103;land;false;desert;1
623;254;248;41;land;true;mountain;1
624;223;47;241;land;false;desert;1
625;147;153;221;land;false;desert;1
626;216;94;227;land;false;desert;1
627;242;152;122;land;true;plains;1
628;130;190;227;land;false;hills;1
629;151;161;230;land;false;plains;1
630;236;193;89;land;false;mountain;1
631;160;224;176;land;false;desert;1
632;148;193;166;land;false;desert;1
633;190;250;88;land;false;mountain;1
634;195;163;180;land;false;mountain;1
635;221;144;247;land;false;hills;1
636;236;138;224;land;false;jungle;1
637;233;203;249;land;false;forest;1
638;188;236;248;land;false;plains;1
639;225;187;105;land;false;plains;1
640;222;93;242;land;false;mountain;1
641;217;153;221;land;true;hills;1
642;97;213;231;land;false;plains;1
643;168;115;234;land;false;desert;1
644;226;170;233;land;true;plains;1
645;239;203;253;land;false;desert;1
646;118;208;242;land;false;desert;1
647;249;126;208;land;false;plains;1
648;239;207;112;land;false;plains;1
649;184;243;223;land;false;desert;1
650;153;190;206;land;false;forest;1
651;177;244;184;land;false;hills;1
652;208;196;134;land;true;jungle;1
653;251;159;196;land;false;hills;1
654;123;226;185;land;false;desert;1
655;192;164;147;land;false;mountain;1
656;229;186;216;land;false;jungle;1
657;241;171;252;land;false;jungle;1
658;81;195;253;land;false;mountain;1
659;228;158;153;land;false;forest;1
660;229;241;146;land;false;jungle;1
661;245;193;198;land;false;plains;1
662;222;231;202;land;true;plains;1
663;216;146;208;land;true;mountain;1
664;209;103;235;land;false;forest;1
665;164;251;244;land;false;mountain;1
666;226;216;204;land;false;hills;1
667;228;183;120;land;false;hills;1
668;241;209;117;land;false;mountain;1
669;222;252;28;land;false;desert;1
670;84;221;224;land;false;desert;1
671;111;191;234;land;false;jungle;1
672;208;213;210;land;false;mountain;1
673;230;183;139;land;false;forest;1
674;182;238;234;land;false;desert;1
675;245;64;246;land;true;plains;1
676;161;215;143;land;false;desert;1
677;146;201;198;land;true;jungle;1
678;198;212;171;land;true;plains;1
679;166;133;243;land;false;desert;1
680;156;146;239;land;false;forest;1
681;248;43;254;land;false;plains;1
682;251;234;75;land;false;plains;1
683;208;186;254;land;false;jungle;1
684;202;158;189;land;true;mountain;1
685;245;254;53;land;false;plains;1
686;116;194;234;land;false;mountain;1
687;176;198;228;land;false;plains;1
688;234;151;198;land;false;plains;1
689;103;245;164;land;true;jungle;1
690;174;179;232;land;false;plains;1
691;252;58;201;land;false;mountain;1
692;207;209;207;land;false;plains;1
693;214;219;115;land;false;mountain;1
694;183;249;239;land;false;desert;1
695;132;149;254;land;true;mountain;1
696;168;213;179;land;false;mountain;1
697;163;202;222;land;false;mountain;1
698;222;204;119;land;true;jungle;1
699;60;194;254;land;true;mountain;1
700;104;254;151;land;false;desert;1
701;231;218;235;land;true;plains;1
702;207;197;205;land;true;mountain;1
703;170;142;226;land;false;forest;1
704;167;175;210;land;false;jungle;1
705;200;208;142;land;false;mountain;1
706;226;244;63;land;true;mountain;1
707;247;225;64;land;false;hills;1
708;180;239;116;land;false;plains;1
709;217;161;139;land;false;plains;1
710;196;179;150;land;false;hills;1
711;178;141;194;land;false;desert;1
712;193;230;196;land;false;plains;1
713;210;74;221;land;false;mountain;1
714;221;88;192;land;false;desert;1
715;208;148;191;land;false;plains;1
716;80;229;226;land;true;jungle;1
717;223;96;191;land;false;plains;1
718;177;242;180;land;false;plains;1
719;163;165;194;land;false;desert;1
720;193;182;183;land;true;forest;1
721;142;198;248;land;false;desert;1
722;194;108;254;land;false;plains;1
723;169;250;216;land;false;plains;1
724;195;254;219;land;false;hills;1
725;197;164;140;land;false;plains;1
726;176;239;126;land;false;jungle;1
727;235;220;117;land;false;plains;1
728;151;187;191;land;false;desert;1
729;176;249;99;land;false;forest;1
730;188;133;194;land;false;desert;1
731;235;112;171;land;true;mountain;1
732;156;189;215;land;false;desert;1
733;230;113;205;land;false;desert;1
734;226;231;240;land;false;desert;1
735;241;227;34;land;true;plains;1
736;172;216;128;land;false;plains;1
737;86;229;237;land;false;desert;1
738;234;247;195;land;true;forest;1
739;149;144;252;land;false;desert;1
740;254;178;139;land;false;hills;1
741;239;242;168;land;false;plains;1
742;118;154;253;land;false;desert;1
743;213;47;241;land;false;jungle;1
744;224;206;240;land;false;desert;1
745;248;96;226;land;false;plains;1
746;208;197;224;land;false;desert;1
747;132;204;189;land;false;desert;1
748;230;221;81;land;false;plains;1
749;141;224;191;land;false;plains;1
750;222;192;97;land;false;hills;1
751;219;128;178;land;false;desert;1
752;248;100;210;land;false;desert;1
753;176;252;91;land;false;hills;1
754;173;242;207;land;false;mountain;1
755;126;215;188;land;false;mountain;1
756;92;205;243;land;false;plains;1
757;220;89;244;land;false;hills;1
758;191;77;238;land;false;plains;1
759;130;160;233;land;false;mountain;1
760;197;118;203;land;false;jungle;1
761;158;138;237;land;false;plains;1
762;214;225;106;land;false;desert;1
763;242;196;198;land;true;mountain;1
764;185;213;163;land;false;desert;1
765;95;198;248;land;false;desert;1
766;244;112;254;land;true;plains;1
767;221;154;182;land;true;forest;1
768;231;140;145;land;true;desert;1
769;175;159;236;land;true;hills;1
770;248;164;156;land;false;jungle;1
771;170;156;206;land;false;desert;1
772;194;201;242;land;false;desert;1
773;141;203;250;land;false;desert;1
774;92;225;218;land;false;plains;1
775;64;254;251;land;false;plains;1
776;177;135;243;land;false;jungle;1
777;251;148;182;land;true;forest;1
778;175;148;215;land;false;plains;1
779;89;226;210;land;false;desert;1
780;213;176;212;land;false;jungle;1
781;206;239;149;land;false;plains;1
782;135;212;176;land;true;mountain;1
783;222;158;147;land;false;desert;1
784;215;188;126;land;false;mountain;1
785;159;221;177;land;true;jungle;1
786;223;102;185;land;false;plains;1
787;193;200;130;land;true;jungle;1
788;244;168;213;land;false;jungle;1
789;181;107;230;land;false;desert;1
790;229;202;225;land;false;mountain;1
791;253;237;34;land;false;jungle;1
792;228;169;203;land;true;plains;1
793;158;126;253;land;false;plains;1
794;196;111;244;land;false;hills;1
795;134;232;165;land;false;plains;1
796;121;250;139;land;false;mountain;1
797;155;167;214;land;false;mountain;1
798;176;221;137;land;true;mountain;1
799;204;105;194;land;false;desert;1
800;239;223;125;land;false;desert;1
801;246;130;192;land;true;mountain;1
802;252;138;134;land;false;plains;1
803;173;179;245;land;false;plains;1
804;226;169;141;land;true;jungle;1
805;239;151;142;land;false;desert;1
806;207;51;246;land;false;desert;1
807;188;200;220;land;false;desert;1
808;164;182;211;land;false;plains;1
809;243;253;198;land;false;desert;1
