2;naval_base;336.00;9.70;2728.00;0.20;8369
2;naval_base;253.00;9.50;2787.00;-0.24;9794
2;naval_base;225.00;9.70;2740.00;1.57;11698
2;naval_base;317.00;9.50;2740.00;-0.62;8806
2;naval_base;190.00;9.70;2638.00;-4.33;12143
2;naval_base;201.00;9.70;2668.00;1.17;12143
2;naval_base;300.00;9.50;2750.00;0.17;8806
2;naval_base;265.00;9.50;2784.00;-0.32;9794
2;naval_base;273.00;9.50;2749.00;-0.24;12113
2;naval_base;154.00;9.50;2548.00;0.00;10447
2;naval_base;243.00;9.70;2534.00;1.57;11927
2;naval_base;183.00;9.50;2548.00;-0.71;9962
2;naval_base;226.00;9.70;2778.00;0.18;9794
2;naval_base;228.00;9.70;2567.00;-3.93;12163
2;naval_base;174.00;9.50;2553.00;-0.10;9962
2;naval_base;193.00;9.70;2612.00;-4.47;8377
2;naval_base;209.00;9.50;2510.00;-0.38;12175
2;naval_base;213.00;9.50;2511.00;-1.03;12175
2;naval_base;213.00;9.50;2702.00;0.46;10800
2;naval_base;227.00;9.70;2771.00;-3.65;9794
2;naval_base;269.00;9.50;2779.00;-1.25;9794
2;naval_base;190.00;9.50;2626.00;-4.17;12143
2;naval_base;224.00;9.70;2774.00;-3.76;9794
2;naval_base;234.00;9.50;2783.00;0.32;9794
2;naval_base;226.00;9.50;2777.00;1.53;9794
2;naval_base;306.00;9.50;2749.00;0.00;8806
2;naval_base;286.00;9.50;2747.00;-0.51;12113
2;naval_base;315.00;9.50;2743.00;-0.10;8806
2;naval_base;225.00;9.70;2730.00;0.98;11698
2;naval_base;225.00;9.50;2725.00;1.15;11698
2;naval_base;210.00;9.70;2698.00;1.25;10800
2;naval_base;207.00;9.50;2685.00;-4.55;10800
2;naval_base;195.00;9.70;2658.00;1.17;12143
2;naval_base;195.00;9.70;2650.00;1.57;12143
2;naval_base;163.00;9.50;2613.00;-0.63;8220
2;naval_base;194.00;9.50;2605.00;-4.39;8377
2;naval_base;211.00;9.50;2602.00;-3.14;8377
2;naval_base;152.00;9.50;2575.00;-2.36;8279
2;naval_base;224.00;9.70;2573.00;1.57;12163
2;naval_base;234.00;9.50;2567.00;-3.34;12163
2;naval_base;237.00;9.70;2560.00;-3.22;12163
2;naval_base;200.00;9.50;2519.00;-0.40;9962
2;naval_base;246.00;9.70;2522.00;-4.60;11927
2;naval_base;246.00;9.70;2519.00;-4.39;11927
2;naval_base;251.00;9.50;2512.00;-4.12;9324
2;naval_base;249.00;9.50;2514.00;-3.98;9324
2;naval_base;266.00;9.70;2498.00;-4.39;9324
2;naval_base;271.00;9.70;2496.00;-3.39;9324
2;naval_base;277.00;9.70;2497.00;-3.14;9324
2;naval_base;286.00;9.70;2498.00;-3.52;11363
2;naval_base;307.00;9.70;2477.00;-4.33;11363
2;naval_base;315.00;9.70;2471.00;-4.36;11363
2;naval_base;325.00;10.07;2725.00;-2.36;12123
2;naval_base;338.00;9.70;2704.00;-1.57;8369
2;naval_base;229.00;9.95;2622.00;-1.57;8377
2;naval_base;228.00;9.75;2610.00;1.11;11223
2;bunker;241.00;9.70;2855.00;4.88;0
2;bunker;219.00;9.70;2821.00;1.26;0
2;bunker;282.00;11.48;2832.00;5.38;0
2;bunker;229.00;9.70;2919.00;0.67;0
2;bunker;163.00;12.98;3039.00;3.33;0
2;bunker;199.00;10.10;2543.00;1.17;0
2;bunker;221.00;11.65;3021.00;2.73;0
2;bunker;212.00;9.70;2957.00;5.39;0
2;bunker;173.00;10.73;2829.00;1.77;0
2;bunker;446.00;9.70;2885.00;5.90;0
2;bunker;221.00;9.70;2838.00;6.00;0
2;bunker;303.00;10.07;2898.00;3.84;0
2;bunker;194.00;10.98;2974.00;0.22;0
2;bunker;249.00;9.70;2838.00;2.88;0
2;bunker;279.00;15.50;3048.00;5.90;0
2;bunker;137.00;10.38;2995.00;2.29;0
2;bunker;188.00;9.70;2945.00;4.95;0
2;bunker;224.00;9.70;2831.00;1.33;0
2;bunker;183.00;9.98;2635.00;4.35;0
2;bunker;369.00;9.70;2915.00;5.55;0
2;bunker;223.00;9.70;2859.00;3.39;0
2;bunker;333.00;9.75;2965.00;6.06;0
2;bunker;189.00;11.85;3065.00;2.80;0
2;bunker;234.00;10.70;3061.00;4.00;0
2;bunker;324.00;11.75;2811.00;1.84;0
2;bunker;249.00;9.70;2814.00;4.86;0
2;bunker;152.00;15.40;2965.00;6.06;0
2;bunker;274.00;10.15;2832.00;3.91;0
2;bunker;173.00;10.88;2874.00;0.29;0
2;bunker;348.00;9.90;2902.00;1.85;0
2;bunker;337.00;10.00;2943.00;4.51;0
2;bunker;314.00;11.35;2977.00;2.35;0
2;bunker;197.00;9.70;2665.00;3.56;0
2;bunker;424.00;9.70;2943.00;0.30;0
2;bunker;270.00;9.70;2834.00;2.96;0
2;bunker;352.00;9.70;2857.00;5.62;0
2;bunker;209.00;9.70;2556.00;3.46;0
2;bunker;179.00;10.48;3002.00;5.02;0
2;bunker;209.00;9.70;2874.00;1.41;0
2;bunker;176.00;14.78;2856.00;4.07;0
2;bunker;426.00;9.70;2851.00;0.80;0
2;bunker;122.00;12.05;3005.00;3.47;0
2;bunker;273.00;12.90;3015.00;6.13;0
2;bunker;328.00;9.70;2862.00;2.51;0
2;bunker;189.00;11.35;2843.00;5.54;0
2;bunker;273.00;9.70;2762.00;0.46;0
2;bunker;423.00;9.70;2930.00;4.58;0
2;bunker;466.00;9.70;2874.00;2.42;0
2;bunker;222.00;10.88;3074.00;2.52;0
2;bunker;341.00;9.70;2730.00;0.36;0
2;bunker;142.00;10.70;2970.00;3.03;0
2;bunker;155.00;13.93;3030.00;5.69;0
2;bunker;286.00;9.78;2772.00;0.97;0
2;bunker;265.00;9.70;2485.00;5.09;0
2;bunker;308.00;9.88;2820.00;0.01;0
2;bunker;221.00;9.70;2808.00;3.03;0
2;bunker;306.00;9.85;2816.00;5.70;0
2;bunker;258.00;14.45;2961.00;3.54;0
2;bunker;360.00;9.70;2961.00;4.74;0
2;bunker;318.00;10.35;2769.00;1.48;0
2;bunker;240.00;9.70;2889.00;5.60;0
2;bunker;218.00;9.70;2915.00;0.52;0
2;bunker;198.00;14.23;3039.00;4.65;0
2;bunker;299.00;9.70;2754.00;6.21;0
2;bunker;287.00;10.80;2461.00;2.59;0
2;bunker;198.00;13.73;3020.00;5.25;0
2;bunker;164.00;10.75;2583.00;3.09;0
2;bunker;238.00;9.70;2534.00;3.19;0
2;bunker;355.00;9.70;2877.00;1.04;0
2;bunker;295.00;10.32;2882.00;3.70;0
2;bunker;213.00;9.70;2852.00;5.26;0
2;bunker;246.00;9.70;2920.00;3.10;0
2;bunker;203.00;10.38;3003.00;5.76;0
2;bunker;213.00;9.75;2974.00;3.61;0
2;bunker;199.00;11.40;2848.00;3.71;0
2;bunker;239.00;11.60;3011.00;1.55;0
2;bunker;170.00;14.00;3029.00;4.21;0
2;bunker;157.00;9.88;2854.00;0.59;0
2;bunker;321.00;9.80;2879.00;2.15;0
2;bunker;205.00;9.90;2960.00;6.28;0
2;bunker;273.00;12.53;2951.00;1.20;0
2;bunker;231.00;9.75;2499.00;5.32;0
2;bunker;293.00;11.20;2890.00;2.05;0
2;bunker;322.00;10.35;2923.00;3.26;0
2;bunker;163.00;9.70;2566.00;1.10;0
2;bunker;378.00;9.70;2994.00;2.66;0
2;bunker;398.00;9.70;2951.00;5.33;0
2;bunker;446.00;9.70;2855.00;1.71;0
2;bunker;180.00;10.07;2602.00;5.83;0
2;bunker;415.00;9.70;2888.00;5.93;0
2;bunker;382.00;9.70;2864.00;3.77;0
2;bunker;410.00;9.70;2896.00;0.16;0
2;bunker;307.00;10.10;2931.00;4.28;0
2;bunker;263.00;9.70;2787.00;5.84;0
2;bunker;307.00;9.70;2775.00;2.22;0
2;bunker;301.00;10.30;2968.00;0.06;0
2;bunker;314.00;9.70;2469.00;1.26;0
2;bunker;211.00;9.70;2580.00;4.29;0
2;bunker;181.00;10.00;2555.00;0.67;0
2;bunker;295.00;10.05;2871.00;3.33;0
2;bunker;221.00;9.70;2789.00;5.99;0
2;bunker;367.00;9.70;2836.00;2.73;0
2;bunker;345.00;9.75;2915.00;3.93;0
2;bunker;201.00;9.70;2783.00;1.78;0
2;bunker;364.00;9.70;2987.00;4.79;0
2;bunker;242.00;9.70;2935.00;6.00;0
2;bunker;201.00;9.70;2897.00;3.84;0
2;bunker;296.00;10.03;2856.00;0.22;0
2;bunker;176.00;14.85;3050.00;3.24;0
2;bunker;370.00;9.70;2900.00;4.45;0
2;bunker;232.00;9.70;2958.00;2.29;0
2;bunker;427.00;9.70;2865.00;4.95;0
2;bunker;385.00;9.70;2871.00;0.23;0
2;bunker;324.00;10.10;2833.00;2.89;0
2;bunker;352.00;9.70;2866.00;0.74;0
2;bunker;405.00;9.70;2940.00;3.40;0
2;bunker;393.00;9.70;2986.00;4.96;0
2;bunker;193.00;9.95;2921.00;2.80;0
2;bunker;202.00;11.38;2756.00;4.00;0
2;bunker;381.00;9.70;2839.00;0.74;0
2;bunker;284.00;10.75;2914.00;3.41;0
2;bunker;213.00;9.70;2901.00;6.07;0
2;bunker;387.00;9.70;2929.00;2.45;0
2;bunker;414.00;10.10;2922.00;5.47;0
2;bunker;266.00;9.70;2799.00;1.85;0
2;bunker;396.00;9.70;2834.00;4.51;0
2;bunker;366.00;9.70;2953.00;2.36;0
2;bunker;218.00;9.70;2742.00;3.91;0
2;bunker;188.00;9.70;2809.00;0.30;0
2;bunker;267.00;10.15;2863.00;2.96;0
2;bunker;329.00;9.75;2938.00;0.80;0
2;bunker;286.00;10.32;2848.00;0.90;0
2;bunker;195.00;10.57;2982.00;5.03;0
2;bunker;227.00;9.70;2895.00;1.41;0
2;bunker;274.00;9.70;2852.00;2.97;0
2;bunker;208.00;9.70;2798.00;5.63;0
2;bunker;256.00;9.70;2911.00;3.47;0
2;bunker;143.00;13.82;3012.00;6.13;0
2;bunker;265.00;10.98;2972.00;1.41;0
2;bunker;283.00;9.70;2809.00;5.54;0
2;bunker;324.00;9.70;2737.00;0.46;0
2;bunker;268.00;9.70;2822.00;4.58;0
2;bunker;403.00;9.75;2922.00;6.14;0
2;bunker;324.00;9.93;2907.00;3.98;0
2;bunker;378.00;9.70;2972.00;5.19;0
2;bunker;422.00;9.93;2830.00;3.03;0
2;bunker;296.00;13.25;2909.00;4.59;0
2;bunker;283.00;9.70;2756.00;0.97;0
2;bunker;153.00;9.70;2563.00;5.09;0
2;bunker;221.00;9.70;2564.00;0.37;0
2;bunker;299.00;12.07;2927.00;3.03;0
2;bunker;172.00;10.75;2933.00;5.70;0
2;bunker;260.00;9.70;2898.00;3.54;0
2;bunker;268.00;9.70;2887.00;3.64;0
2;bunker;253.00;10.95;3046.00;1.48;0
2;bunker;243.00;9.75;2950.00;4.15;0
2;bunker;344.00;9.70;2801.00;0.53;0
2;bunker;148.00;16.83;3024.00;2.09;0
2;bunker;344.00;9.70;2929.00;6.21;0
2;bunker;379.00;9.70;2850.00;4.05;0
2;bunker;231.00;10.80;3043.00;5.25;0
2;bunker;177.00;9.70;2569.00;1.99;0
2;bunker;201.00;11.38;2770.00;4.66;0
2;bunker;187.00;10.40;3019.00;1.04;0
2;bunker;192.00;9.70;2609.00;3.70;0
2;bunker;361.00;9.70;2911.00;0.43;0
2;bunker;348.00;9.70;2845.00;1.64;0
2;bunker;213.00;9.70;2533.00;5.77;0
2;bunker;213.00;9.70;2516.00;1.04;0
2;bunker;446.00;9.70;2861.00;3.71;0
2;bunker;196.00;12.88;3058.00;1.55;0
2;bunker;213.00;9.70;2706.00;4.21;0
2;bunker;193.00;10.82;2866.00;5.77;0
2;bunker;195.00;10.75;2888.00;2.16;0
2;bunker;156.00;13.98;3053.00;6.28;0
2;bunker;226.00;9.70;2768.00;2.66;0
2;bunker;313.00;10.03;2846.00;4.22;0
2;bunker;341.00;9.80;2922.00;0.60;0
2;bunker;253.00;9.70;2863.00;4.72;0
2;bunker;273.00;10.07;2776.00;5.93;0
2;bunker;410.00;9.70;2973.00;2.66;0
2;bunker;181.00;11.25;2826.00;0.50;0
2;bunker;202.00;10.82;2852.00;1.71;0
2;bunker;185.00;9.70;2620.00;4.72;0
2;bunker;283.00;9.75;2817.00;1.11;0
2;bunker;184.00;9.70;2589.00;3.78;0
2;bunker;198.00;10.78;2951.00;0.16;0
2;bunker;223.00;9.70;2772.00;3.17;0
2;bunker;211.00;9.70;2539.00;4.38;0
2;bunker;175.00;13.45;2946.00;2.22;0
2;bunker;215.00;11.28;3070.00;4.89;0
2;bunker;240.00;10.70;3073.00;0.16;0
2;bunker;210.00;14.32;3066.00;4.29;0
2;bunker;148.00;12.70;3052.00;0.67;0
2;bunker;207.00;14.70;3061.00;4.79;0
2;bunker;264.00;10.78;3048.00;4.89;0
2;bunker;176.00;12.30;3036.00;2.73;0
2;bunker;221.00;11.18;3040.00;5.40;0
2;bunker;239.00;10.50;3035.00;0.67;0
2;bunker;268.00;11.05;3035.00;3.34;0
2;bunker;213.00;13.18;3038.00;1.17;0
2;bunker;263.00;10.40;3020.00;2.38;0
2;bunker;134.00;12.05;3020.00;5.40;0
2;bunker;260.00;9.85;3015.00;3.24;0
2;bunker;272.00;11.57;3013.00;4.45;0
2;bunker;155.00;11.90;3013.00;2.29;0
2;bunker;167.00;11.60;3003.00;3.85;0
2;bunker;216.00;12.90;3015.00;0.23;0
2;bunker;249.00;12.88;2996.00;2.90;0
2;bunker;233.00;9.75;3000.00;0.74;0
2;bunker;162.00;13.85;2994.00;2.29;0
2;bunker;241.00;12.23;2990.00;4.96;0
2;bunker;170.00;10.50;2992.00;1.34;0
2;bunker;209.00;10.40;2990.00;4.36;0
2;bunker;133.00;12.07;2988.00;0.74;0
2;bunker;171.00;10.65;2983.00;3.41;0
2;bunker;389.00;9.70;2972.00;1.24;0
2;bunker;323.00;10.20;2970.00;1.34;0
2;bunker;175.00;12.57;2970.00;5.47;0
2;bunker;394.00;9.70;2967.00;1.85;0
2;bunker;167.00;12.00;2954.00;4.52;0
2;bunker;224.00;9.70;2959.00;6.08;0
2;bunker;383.00;9.70;2962.00;3.91;0
2;bunker;360.00;9.70;2970.00;5.12;0
2;bunker;317.00;10.32;2965.00;2.96;0
2;bunker;415.00;9.70;2964.00;5.98;0
2;bunker;233.00;9.70;2948.00;2.36;0
2;bunker;320.00;10.25;2955.00;5.03;0
2;bunker;305.00;10.35;2958.00;1.41;0
2;bunker;254.00;12.53;2957.00;4.42;0
2;bunker;429.00;9.70;2937.00;5.63;0
2;bunker;295.00;10.60;2953.00;3.47;0
2;bunker;346.00;9.70;2957.00;5.03;0
2;bunker;305.00;10.43;2949.00;1.41;0
2;bunker;374.00;10.03;2943.00;4.08;0
2;bunker;355.00;9.70;2940.00;1.92;0
2;bunker;267.00;11.25;2936.00;3.47;0
2;bunker;398.00;10.48;2942.00;6.14;0
2;bunker;237.00;9.70;2944.00;3.98;0
2;bunker;216.00;9.70;2933.00;5.19;0
2;bunker;308.00;10.43;2938.00;1.92;0
2;bunker;386.00;10.05;2934.00;4.59;0
2;bunker;274.00;10.68;2929.00;0.97;0
2;bunker;294.00;13.03;2922.00;3.64;0
2;bunker;378.00;9.70;2919.00;0.37;0
2;bunker;307.00;10.40;2914.00;3.03;0
2;bunker;172.00;11.95;2915.00;5.70;0
2;bunker;358.00;9.85;2919.00;2.43;0
2;bunker;422.00;10.10;2915.00;5.10;0
2;bunker;385.00;9.70;2911.00;1.48;0
2;bunker;188.00;13.90;2903.00;4.15;0
2;bunker;238.00;9.70;2901.00;0.88;0
2;bunker;308.00;10.07;2904.00;2.09;0
2;bunker;425.00;9.70;2903.00;6.21;0
2;bunker;380.00;9.70;2904.00;2.59;0
2;bunker;406.00;9.70;2912.00;4.15;0
2;bunker;269.00;11.82;2910.00;0.53;0
2;bunker;334.00;9.70;2901.00;4.66;0
2;bunker;362.00;9.70;2893.00;1.04;0
2;bunker;319.00;9.95;2898.00;2.59;0
2;bunker;436.00;9.70;2902.00;0.44;0
2;bunker;186.00;13.32;2887.00;3.10;0
2;bunker;323.00;9.80;2891.00;4.66;0
2;bunker;400.00;9.70;2887.00;1.04;0
2;bunker;351.00;9.70;2877.00;5.16;0
2;bunker;376.00;9.70;2896.00;0.09;0
2;bunker;450.00;9.80;2884.00;3.11;0
2;bunker;419.00;9.70;2877.00;5.77;0
2;bunker;311.00;9.75;2883.00;2.16;0
2;bunker;178.00;12.62;2878.00;6.28;0
2;bunker;380.00;9.70;2869.00;1.55;0
2;bunker;328.00;9.70;2878.00;4.22;0
2;bunker;403.00;9.70;2877.00;0.60;0
2;bunker;251.00;9.70;2876.00;4.72;0
2;bunker;431.00;9.70;2877.00;4.83;0
2;bunker;446.00;9.70;2879.00;2.66;0
2;bunker;397.00;9.70;2868.00;5.33;0
2;bunker;271.00;9.70;2867.00;2.06;0
2;bunker;317.00;9.70;2860.00;3.27;0
2;bunker;178.00;11.88;2865.00;1.11;0
2;bunker;401.00;9.70;2865.00;5.23;0
2;bunker;340.00;9.70;2863.00;5.33;0
2;bunker;310.00;9.70;2854.00;3.17;0
2;bunker;262.00;9.80;2849.00;5.84;0
2;bunker;331.00;9.75;2848.00;2.22;0
2;bunker;315.00;9.70;2857.00;3.78;0
2;bunker;394.00;9.70;2845.00;1.62;0
2;bunker;427.00;9.70;2857.00;2.83;0
2;bunker;400.00;9.70;2837.00;0.67;0
2;bunker;369.00;9.70;2846.00;2.23;0
2;bunker;339.00;10.03;2829.00;4.89;0
2;bunker;441.00;9.70;2840.00;2.73;0
2;bunker;432.00;9.70;2830.00;5.40;0
2;bunker;297.00;11.32;2832.00;0.67;0
2;bunker;180.00;12.70;2832.00;3.34;0
2;bunker;162.00;9.98;2839.00;1.18;0
2;bunker;237.00;9.70;2841.00;2.74;0
2;bunker;343.00;9.70;2831.00;5.40;0
2;bunker;215.00;9.70;2824.00;1.78;0
2;bunker;317.00;11.05;2823.00;5.91;0
2;bunker;452.00;9.75;2831.00;6.01;0
2;bunker;251.00;9.70;2823.00;3.85;0
2;bunker;204.00;9.70;2833.00;1.69;0
2;bunker;385.00;9.70;2833.00;2.90;0
2;bunker;374.00;9.98;2826.00;5.91;0
2;bunker;349.00;10.28;2817.00;2.29;0
2;bunker;335.00;10.93;2815.00;4.96;0
2;bunker;204.00;9.70;2818.00;1.34;0
2;bunker;256.00;9.70;2813.00;4.36;0
2;bunker;319.00;10.25;2807.00;5.57;0
2;bunker;244.00;9.70;2800.00;3.41;0
2;bunker;330.00;9.70;2796.00;4.96;0
2;bunker;195.00;9.70;2802.00;2.80;0
2;bunker;228.00;9.70;2796.00;5.47;0
2;bunker;277.00;9.70;2792.00;1.85;0
2;bunker;312.00;9.70;2780.00;4.87;0
2;bunker;324.00;9.70;2783.00;6.08;0
2;bunker;234.00;9.70;2791.00;3.91;0
2;bunker;290.00;9.70;2788.00;0.30;0
2;bunker;197.00;10.30;2783.00;1.86;0
2;bunker;211.00;9.70;2759.00;4.52;0
2;bunker;310.00;9.70;2750.00;2.36;0
2;bunker;330.00;9.70;2760.00;3.57;0
2;bunker;288.00;9.90;2754.00;0.30;0
2;bunker;311.00;9.70;2749.00;4.43;0
2;bunker;211.00;9.95;2733.00;5.64;0
2;bunker;223.00;9.85;2731.00;2.37;0
2;bunker;221.00;9.70;2725.00;5.03;0
2;bunker;210.00;9.70;2701.00;2.87;0
2;bunker;197.00;9.98;2679.00;4.08;0
2;bunker;191.00;9.70;2660.00;0.82;0
2;bunker;182.00;9.70;2645.00;3.48;0
2;bunker;163.00;9.85;2609.00;6.14;0
2;bunker;175.00;9.80;2624.00;2.53;0
2;bunker;190.00;9.70;2593.00;5.54;0
2;bunker;171.00;11.05;2602.00;1.92;0
2;bunker;214.00;9.90;2597.00;4.59;0
2;bunker;196.00;9.70;2572.00;2.43;0
2;bunker;155.00;9.70;2580.00;2.53;0
2;bunker;215.00;10.32;2573.00;0.37;0
2;bunker;192.00;9.70;2566.00;3.03;0
2;bunker;204.00;10.40;2573.00;4.59;0
2;bunker;202.00;9.70;2562.00;0.98;0
2;bunker;230.00;9.70;2554.00;5.10;0
2;bunker;203.00;9.70;2556.00;0.03;0
2;bunker;226.00;9.70;2553.00;3.04;0
2;bunker;234.00;9.70;2544.00;0.88;0
2;bunker;222.00;9.70;2537.00;3.54;0
2;bunker;200.00;9.70;2542.00;6.21;0
2;bunker;224.00;9.70;2522.00;1.49;0
2;bunker;236.00;9.70;2523.00;5.61;0
2;bunker;246.00;9.70;2517.00;0.53;0
2;bunker;249.00;9.70;2507.00;4.66;0
2;bunker;245.00;9.70;2506.00;6.22;0
2;bunker;264.00;9.70;2497.00;2.60;0
2;bunker;253.00;9.95;2499.00;5.27;0
2;bunker;272.00;10.05;2484.00;3.10;0
2;bunker;244.00;9.70;2491.00;4.66;0
2;bunker;276.00;9.78;2487.00;1.04;0
2;bunker;285.00;9.70;2497.00;5.17;0
2;bunker;300.00;9.70;2481.00;5.27;0
2;bunker;268.00;9.90;2478.00;3.11;0
2;bunker;300.00;9.70;2469.00;5.77;0
2;bunker;290.00;11.20;2465.00;3.61;0
2;bunker;288.00;12.48;2457.00;3.71;0
2;bunker;328.00;9.70;2720.00;1.56;0
2;bunker;337.00;9.70;2705.00;4.22;0
2;bunker;227.00;9.95;2621.00;0.60;0
2;bunker;226.00;10.53;2612.00;3.62;0
2;coastal_bunker;229.00;9.70;2485.00;0.37;0
2;coastal_bunker;242.00;9.70;2536.00;1.57;0
2;coastal_bunker;267.00;9.50;2763.00;-2.50;0
2;coastal_bunker;191.00;9.50;2640.00;-4.33;0
2;coastal_bunker;326.00;9.50;2732.00;-1.28;0
2;coastal_bunker;219.00;9.70;2600.00;-3.33;0
2;coastal_bunker;168.00;9.50;2564.00;0.90;0
2;coastal_bunker;202.00;9.70;2669.00;1.17;0
2;coastal_bunker;183.00;9.50;2541.00;-0.42;0
2;coastal_bunker;180.00;9.50;2549.00;-0.71;0
2;coastal_bunker;254.00;9.50;2786.00;-0.24;0
2;coastal_bunker;266.00;9.50;2784.00;-0.32;0
2;coastal_bunker;224.00;9.70;2743.00;1.57;0
2;coastal_bunker;323.00;9.50;2734.00;-0.62;0
2;coastal_bunker;270.00;9.70;2749.00;-0.24;0
2;coastal_bunker;155.00;9.70;2539.00;0.00;0
2;coastal_bunker;301.00;9.50;2750.00;0.17;0
2;coastal_bunker;228.00;9.70;2567.00;-3.93;0
2;coastal_bunker;172.00;9.50;2558.00;-0.10;0
2;coastal_bunker;191.00;9.70;2617.00;-4.47;0
2;coastal_bunker;210.00;9.70;2512.00;-0.38;0
2;coastal_bunker;213.00;9.50;2511.00;-1.03;0
2;coastal_bunker;214.00;9.50;2704.00;0.46;0
2;coastal_bunker;224.00;9.70;2747.00;0.38;0
2;coastal_bunker;267.00;9.70;2770.00;-1.25;0
2;coastal_bunker;189.00;9.70;2626.00;-4.17;0
2;coastal_bunker;227.00;9.50;2779.00;0.18;0
2;coastal_bunker;224.00;9.70;2773.00;-3.76;0
2;coastal_bunker;242.00;9.70;2785.00;0.32;0
2;coastal_bunker;226.00;9.50;2777.00;1.53;0
2;coastal_bunker;306.00;9.50;2748.00;0.00;0
2;coastal_bunker;293.00;9.50;2747.00;0.36;0
2;coastal_bunker;314.00;9.70;2743.00;-0.10;0
2;coastal_bunker;227.00;9.70;2728.00;0.98;0
2;coastal_bunker;224.00;9.70;2725.00;1.15;0
2;coastal_bunker;208.00;9.50;2691.00;1.25;0
2;coastal_bunker;205.00;9.70;2677.00;-4.55;0
2;coastal_bunker;196.00;9.70;2661.00;1.17;0
2;coastal_bunker;193.00;9.50;2649.00;1.57;0
2;coastal_bunker;167.00;9.50;2631.00;-0.63;0
2;coastal_bunker;193.00;9.50;2604.00;-4.39;0
2;coastal_bunker;211.00;9.50;2602.00;-3.14;0
2;coastal_bunker;152.00;9.50;2577.00;-2.36;0
2;coastal_bunker;227.00;9.70;2570.00;1.57;0
2;coastal_bunker;234.00;9.50;2564.00;-3.34;0
2;coastal_bunker;240.00;9.70;2547.00;-4.39;0
2;coastal_bunker;196.00;9.50;2529.00;-0.40;0
2;coastal_bunker;245.00;9.70;2525.00;-4.60;0
2;coastal_bunker;248.00;9.70;2517.00;-4.56;0
2;coastal_bunker;253.00;9.70;2510.00;-4.12;0
2;coastal_bunker;249.00;9.50;2514.00;-3.98;0
2;coastal_bunker;266.00;9.70;2498.00;-4.39;0
2;coastal_bunker;269.00;9.70;2496.00;-3.39;0
2;coastal_bunker;278.00;9.70;2497.00;-3.14;0
2;coastal_bunker;290.00;9.70;2497.00;-3.52;0
2;coastal_bunker;301.00;9.70;2483.00;-4.33;0
2;coastal_bunker;308.00;9.70;2476.00;-4.36;0
2;coastal_bunker;329.00;9.98;2720.00;0.79;0
2;coastal_bunker;336.00;9.50;2702.00;-1.57;0
2;coastal_bunker;228.00;9.50;2620.00;-1.57;0
2;coastal_bunker;223.00;9.50;2614.00;-1.57;0
2;dockyard;220.00;9.70;2600.00;-3.33;0
2;anti_air_building;137.00;10.10;2992.00;4.59;0
